,client_id,variation
65714,9295034,Control
65715,9295286,Unknown
65716,9295408,Control
65717,9295457,Test
65718,9295484,Control
65719,9295569,Unknown
65720,9295710,Control
65721,9295772,Test
65722,9295843,Unknown
65723,9295921,Control
65724,9295948,Unknown
65725,9296214,Test
65726,9296252,Control
65727,9296428,Unknown
65728,9296475,Test
65729,9296587,Control
65730,9296606,Control
65731,9296636,Control
65732,9296668,Unknown
65733,9296843,Test
65734,9296850,Unknown
65735,9296989,Control
65736,9297017,Unknown
65737,9297076,Test
65738,9297444,Unknown
65739,9297471,Unknown
65740,9297486,Test
65741,9297547,Control
65742,9297665,Control
65743,9297832,Control
65744,9297863,Control
65745,9298004,Test
65746,9298375,Control
65747,9298439,Control
65748,9298861,Control
65749,9299048,Control
65750,9299581,Unknown
65751,9299684,Unknown
65752,9299735,Control
65753,9299842,Control
65754,9299887,Test
65755,9299978,Test
65756,9300167,Unknown
65757,9300749,Test
65758,9300794,Control
65759,9300933,Test
65760,9300935,Test
65761,9301100,Unknown
65762,9301132,Unknown
65763,9301235,Unknown
65764,9301379,Unknown
65765,9301583,Control
65766,9301632,Control
65767,9301914,Unknown
65768,9302175,Control
65769,9302194,Control
65770,9302213,Test
65771,9302667,Test
65772,9303153,Control
65773,9303265,Test
65774,9303416,Test
65775,9303418,Unknown
65776,9303642,Control
65777,9303817,Control
65778,9304012,Control
65779,9304086,Test
65780,9304100,Test
65781,9304117,Unknown
65782,9304191,Test
65783,9304203,Unknown
65784,9304254,Unknown
65785,9304721,Unknown
65786,9304931,Control
65787,9305000,Unknown
65788,9305022,Unknown
65789,9305323,Unknown
65790,9305373,Test
65791,9305449,Test
65792,9305525,Test
65793,9305621,Unknown
65794,9305741,Unknown
65795,9305815,Control
65796,9305839,Test
65797,9305842,Control
65798,9305903,Test
65799,9306176,Control
65800,9306636,Unknown
65801,9306767,Unknown
65802,9306790,Test
65803,9306875,Test
65804,9306894,Unknown
65805,9307063,Test
65806,9307092,Control
65807,9307114,Unknown
65808,9307390,Test
65809,9307473,Unknown
65810,9307530,Control
65811,9307679,Test
65812,9307726,Test
65813,9308046,Test
65814,9308200,Test
65815,9308332,Test
65816,9308561,Control
65817,9308684,Control
65818,9308831,Test
65819,9308869,Test
65820,9308901,Test
65821,9309067,Test
65822,9309221,Test
65823,9309323,Unknown
65824,9309343,Control
65825,9309362,Test
65826,9309478,Control
65827,9309575,Control
65828,9309624,Test
65829,9309650,Unknown
65830,9309863,Test
65831,9309880,Test
65832,9310498,Control
65833,9310803,Control
65834,9311214,Test
65835,9311264,Test
65836,9311288,Unknown
65837,9311317,Unknown
65838,9311423,Unknown
65839,9311445,Control
65840,9311990,Test
65841,9312518,Control
65842,9312565,Control
65843,9312698,Test
65844,9312853,Unknown
65845,9313090,Control
65846,9313219,Test
65847,9313352,Control
65848,9313451,Control
65849,9313513,Unknown
65850,9313825,Control
65851,9314054,Control
65852,9314238,Unknown
65853,9314284,Unknown
65854,9314424,Control
65855,9314589,Unknown
65856,9314624,Test
65857,9315226,Test
65858,9315250,Test
65859,9315428,Unknown
65860,9315526,Test
65861,9315851,Unknown
65862,9315987,Test
65863,9315996,Test
65864,9316251,Unknown
65865,9316569,Unknown
65866,9316615,Control
65867,9316616,Test
65868,9316714,Unknown
65869,9316980,Test
65870,9317327,Test
65871,9317361,Unknown
65872,9317528,Unknown
65873,9317701,Unknown
65874,9317716,Control
65875,9317920,Test
65876,9318155,Control
65877,9318531,Test
65878,9318936,Test
65879,9318943,Unknown
65880,9318961,Test
65881,9319290,Test
65882,9319585,Unknown
65883,9319596,Control
65884,9319644,Unknown
65885,9319646,Unknown
65886,9319758,Test
65887,9319811,Test
65888,9319822,Test
65889,9319959,Control
65890,9319965,Unknown
65891,9320071,Test
65892,9320077,Unknown
65893,9320265,Control
65894,9320453,Test
65895,9320742,Test
65896,9320875,Unknown
65897,9321160,Control
65898,9321917,Control
65899,9322129,Test
65900,9322239,Test
65901,9322248,Unknown
65902,9322395,Control
65903,9322440,Test
65904,9322805,Test
65905,9323014,Test
65906,9323420,Control
65907,9323446,Control
65908,9323460,Test
65909,9323820,Test
65910,9324777,Test
65911,9324982,Unknown
65912,9325037,Control
65913,9325237,Control
65914,9325262,Control
65915,9325289,Test
65916,9325496,Control
65917,9325507,Unknown
65918,9325512,Control
65919,9325547,Control
65920,9325592,Unknown
65921,9325737,Control
65922,9325743,Control
65923,9325984,Control
65924,9326114,Test
65925,9326496,Test
65926,9326789,Control
65927,9326805,Unknown
65928,9327099,Test
65929,9327231,Control
65930,9327267,Test
65931,9327274,Control
65932,9327329,Unknown
65933,9327356,Test
65934,9327463,Test
65935,9327681,Control
65936,9327761,Test
65937,9328412,Test
65938,9328423,Control
65939,9328539,Control
65940,9328726,Control
65941,9328827,Unknown
65942,9328852,Control
65943,9328996,Unknown
65944,9329051,Control
65945,9329289,Unknown
65946,9329404,Test
65947,9329493,Control
65948,9329665,Control
65949,9329699,Test
65950,9329761,Test
65951,9330012,Test
65952,9330032,Control
65953,9330492,Control
65954,9330541,Unknown
65955,9330579,Test
65956,9330612,Unknown
65957,9330757,Test
65958,9330910,Test
65959,9330958,Control
65960,9331129,Test
65961,9331153,Test
65962,9331303,Control
65963,9331315,Test
65964,9331460,Test
65965,9331489,Control
65966,9331531,Control
65967,9331636,Test
65968,9331678,Unknown
65969,9331684,Test
65970,9331760,Control
65971,9331765,Control
65972,9331887,Test
65973,9331888,Control
65974,9331980,Control
65975,9332126,Unknown
65976,9332315,Unknown
65977,9333117,Control
65978,9333163,Test
65979,9333183,Unknown
65980,9333353,Unknown
65981,9333375,Control
65982,9333378,Unknown
65983,9333441,Test
65984,9333749,Control
65985,9334136,Test
65986,9334240,Control
65987,9334375,Control
65988,9334420,Unknown
65989,9334478,Test
65990,9334788,Control
65991,9335218,Control
65992,9335333,Test
65993,9335340,Test
65994,9335590,Test
65995,9335656,Unknown
65996,9335666,Control
65997,9335749,Control
65998,9335780,Unknown
65999,9335897,Control
66000,9335915,Unknown
66001,9335990,Test
66002,9336021,Control
66003,9336025,Control
66004,9336181,Control
66005,9336321,Test
66006,9336495,Control
66007,9336541,Test
66008,9336992,Unknown
66009,9337376,Control
66010,9337604,Control
66011,9337964,Test
66012,9337989,Test
66013,9338000,Test
66014,9338164,Unknown
66015,9338568,Test
66016,9339206,Unknown
66017,9339324,Test
66018,9339477,Control
66019,9339716,Test
66020,9339804,Test
66021,9339858,Unknown
66022,9340016,Control
66023,9340301,Control
66024,9340582,Test
66025,9340845,Unknown
66026,9340920,Test
66027,9341024,Test
66028,9341159,Test
66029,9341180,Control
66030,9341224,Control
66031,9341296,Test
66032,9341371,Test
66033,9341409,Unknown
66034,9341426,Unknown
66035,9341510,Control
66036,9341634,Test
66037,9341828,Test
66038,9341879,Test
66039,9341975,Test
66040,9341992,Control
66041,9341998,Unknown
66042,9342076,Test
66043,9342097,Test
66044,9342313,Unknown
66045,9342499,Control
66046,9342554,Control
66047,9342718,Test
66048,9342781,Control
66049,9342809,Test
66050,9342894,Unknown
66051,9342917,Control
66052,9342924,Control
66053,9343255,Unknown
66054,9343396,Control
66055,9343444,Control
66056,9343536,Unknown
66057,9343590,Test
66058,9343636,Control
66059,9343822,Test
66060,9344005,Control
66061,9344140,Unknown
66062,9344361,Control
66063,9344444,Test
66064,9344585,Test
66065,9344945,Test
66066,9345232,Unknown
66067,9345795,Unknown
66068,9345807,Test
66069,9345846,Unknown
66070,9345963,Unknown
66071,9346013,Unknown
66072,9346304,Unknown
66073,9346404,Test
66074,9346486,Control
66075,9346966,Test
66076,9347167,Test
66077,9347178,Unknown
66078,9347520,Unknown
66079,9347584,Unknown
66080,9347703,Test
66081,9347944,Control
66082,9348008,Unknown
66083,9348257,Control
66084,9348332,Control
66085,9348485,Unknown
66086,9348532,Control
66087,9348632,Control
66088,9348657,Control
66089,9348822,Control
66090,9348903,Control
66091,9349027,Unknown
66092,9349375,Test
66093,9349474,Test
66094,9349677,Control
66095,9349682,Test
66096,9349826,Unknown
66097,9349855,Test
66098,9349874,Unknown
66099,9349923,Control
66100,9349990,Unknown
66101,9350128,Test
66102,9350432,Test
66103,9350571,Unknown
66104,9350583,Unknown
66105,9350810,Unknown
66106,9351229,Control
66107,9351315,Test
66108,9351409,Unknown
66109,9351831,Unknown
66110,9351887,Control
66111,9351949,Control
66112,9351957,Unknown
66113,9352035,Unknown
66114,9352105,Unknown
66115,9352110,Unknown
66116,9352538,Test
66117,9352689,Unknown
66118,9352816,Control
66119,9353090,Unknown
66120,9353417,Test
66121,9353745,Unknown
66122,9353752,Control
66123,9353814,Control
66124,9353917,Test
66125,9354262,Test
66126,9354430,Unknown
66127,9354633,Test
66128,9354858,Test
66129,9355560,Test
66130,9355994,Test
66131,9356001,Test
66132,9356321,Test
66133,9356338,Test
66134,9356502,Unknown
66135,9356541,Control
66136,9356825,Control
66137,9356922,Control
66138,9356939,Unknown
66139,9356954,Control
66140,9357020,Test
66141,9357458,Control
66142,9357572,Test
66143,9357695,Test
66144,9357830,Unknown
66145,9357934,Unknown
66146,9357952,Test
66147,9358046,Control
66148,9358241,Control
66149,9358257,Control
66150,9358513,Control
66151,9358626,Control
66152,9358682,Control
66153,9358802,Test
66154,9359463,Control
66155,9359544,Test
66156,9359584,Test
66157,9359596,Control
66158,9359678,Unknown
66159,9359715,Control
66160,9359740,Test
66161,9359900,Control
66162,9359980,Unknown
66163,9360092,Test
66164,9360100,Control
66165,9360142,Unknown
66166,9360276,Control
66167,9360387,Test
66168,9360535,Test
66169,9360671,Unknown
66170,9361103,Control
66171,9361140,Control
66172,9361231,Control
66173,9361289,Control
66174,9361381,Test
66175,9361446,Unknown
66176,9361627,Control
66177,9362131,Test
66178,9362246,Test
66179,9362283,Unknown
66180,9362363,Control
66181,9362589,Unknown
66182,9362735,Control
66183,9362833,Unknown
66184,9362891,Control
66185,9362907,Test
66186,9362919,Control
66187,9362949,Test
66188,9363195,Test
66189,9363203,Test
66190,9363624,Unknown
66191,9363715,Control
66192,9363964,Unknown
66193,9364005,Test
66194,9364012,Unknown
66195,9364074,Unknown
66196,9364089,Control
66197,9364546,Control
66198,9364729,Test
66199,9364858,Control
66200,9364875,Control
66201,9365039,Unknown
66202,9365331,Unknown
66203,9365448,Test
66204,9365512,Unknown
66205,9365607,Test
66206,9365643,Test
66207,9365765,Test
66208,9365834,Control
66209,9365890,Unknown
66210,9365918,Unknown
66211,9366061,Unknown
66212,9366127,Test
66213,9366159,Test
66214,9366421,Test
66215,9366611,Control
66216,9366774,Unknown
66217,9366860,Test
66218,9367025,Test
66219,9367060,Test
66220,9367098,Unknown
66221,9367245,Control
66222,9367319,Control
66223,9367549,Unknown
66224,9367846,Unknown
66225,9368027,Control
66226,9368162,Unknown
66227,9368220,Test
66228,9368389,Test
66229,9368412,Unknown
66230,9368520,Control
66231,9368584,Unknown
66232,9368637,Control
66233,9368733,Unknown
66234,9368762,Unknown
66235,9368783,Unknown
66236,9369501,Control
66237,9369525,Control
66238,9369908,Control
66239,9369945,Control
66240,9369989,Test
66241,9370023,Control
66242,9370276,Test
66243,9370301,Test
66244,9370325,Control
66245,9370587,Test
66246,9370903,Control
66247,9371037,Test
66248,9371283,Control
66249,9371388,Control
66250,9371642,Test
66251,9371773,Test
66252,9372031,Unknown
66253,9372133,Unknown
66254,9372192,Unknown
66255,9372280,Unknown
66256,9372709,Unknown
66257,9372934,Test
66258,9373092,Control
66259,9373167,Unknown
66260,9373265,Control
66261,9373489,Control
66262,9373617,Unknown
66263,9374016,Control
66264,9374152,Test
66265,9374247,Unknown
66266,9374460,Test
66267,9374835,Test
66268,9375060,Test
66269,9375129,Test
66270,9375232,Unknown
66271,9375283,Control
66272,9376050,Test
66273,9376512,Unknown
66274,9376767,Test
66275,9376975,Control
66276,9377070,Test
66277,9377147,Unknown
66278,9377390,Control
66279,9377464,Control
66280,9377551,Control
66281,9377571,Control
66282,9377779,Control
66283,9377916,Control
66284,9377947,Unknown
66285,9378106,Test
66286,9378130,Unknown
66287,9378146,Control
66288,9378246,Control
66289,9378466,Test
66290,9378588,Test
66291,9378650,Control
66292,9378753,Unknown
66293,9379016,Control
66294,9379303,Test
66295,9379378,Unknown
66296,9379390,Control
66297,9379518,Unknown
66298,9379563,Test
66299,9379616,Test
66300,9379707,Test
66301,9379942,Control
66302,9380150,Control
66303,9380287,Control
66304,9380579,Test
66305,9380753,Unknown
66306,9380808,Control
66307,9380821,Unknown
66308,9381192,Test
66309,9381309,Unknown
66310,9381319,Unknown
66311,9381346,Control
66312,9381572,Test
66313,9381732,Control
66314,9382040,Control
66315,9382137,Control
66316,9382169,Control
66317,9382259,Control
66318,9382277,Test
66319,9382327,Unknown
66320,9382750,Control
66321,9382780,Control
66322,9382804,Control
66323,9382892,Test
66324,9383009,Control
66325,9383164,Test
66326,9383390,Unknown
66327,9383457,Test
66328,9383626,Test
66329,9383656,Test
66330,9383834,Unknown
66331,9383918,Unknown
66332,9384038,Test
66333,9384373,Test
66334,9384462,Unknown
66335,9384465,Test
66336,9384656,Unknown
66337,9384691,Control
66338,9384712,Test
66339,9384985,Test
66340,9385015,Test
66341,9385360,Control
66342,9385587,Unknown
66343,9385756,Test
66344,9385972,Control
66345,9386012,Control
66346,9386056,Test
66347,9386153,Control
66348,9386404,Unknown
66349,9386426,Test
66350,9386447,Control
66351,9386463,Test
66352,9386546,Control
66353,9386619,Control
66354,9386690,Test
66355,9386749,Control
66356,9386850,Test
66357,9386902,Test
66358,9387110,Unknown
66359,9387217,Control
66360,9387224,Test
66361,9387353,Unknown
66362,9387693,Unknown
66363,9387746,Control
66364,9387992,Unknown
66365,9388092,Control
66366,9388615,Test
66367,9388711,Test
66368,9388895,Test
66369,9388977,Control
66370,9388989,Unknown
66371,9389092,Unknown
66372,9389266,Test
66373,9389415,Control
66374,9389525,Test
66375,9389537,Unknown
66376,9389598,Unknown
66377,9389733,Test
66378,9389999,Control
66379,9390009,Control
66380,9390164,Test
66381,9390249,Control
66382,9390306,Control
66383,9390801,Unknown
66384,9390806,Control
66385,9390816,Control
66386,9390833,Unknown
66387,9390879,Test
66388,9391298,Test
66389,9391627,Test
66390,9391701,Control
66391,9391814,Test
66392,9391886,Control
66393,9392075,Control
66394,9392302,Test
66395,9393128,Control
66396,9393194,Test
66397,9394113,Test
66398,9394235,Control
66399,9394424,Control
66400,9394844,Unknown
66401,9395044,Unknown
66402,9395097,Unknown
66403,9395104,Test
66404,9395390,Control
66405,9395584,Test
66406,9395627,Unknown
66407,9395640,Test
66408,9395971,Unknown
66409,9396131,Unknown
66410,9396142,Unknown
66411,9396180,Test
66412,9396373,Control
66413,9396561,Test
66414,9396709,Test
66415,9396831,Test
66416,9396886,Control
66417,9397101,Control
66418,9397155,Unknown
66419,9397189,Control
66420,9397407,Control
66421,9397699,Test
66422,9397910,Control
66423,9397973,Test
66424,9397993,Unknown
66425,9398009,Test
66426,9398030,Unknown
66427,9398031,Unknown
66428,9398216,Unknown
66429,9398410,Unknown
66430,9398460,Control
66431,9398666,Test
66432,9398680,Unknown
66433,9398854,Unknown
66434,9398933,Test
66435,9398963,Test
66436,9399521,Test
66437,9399620,Control
66438,9400019,Unknown
66439,9400246,Test
66440,9400397,Control
66441,9400478,Control
66442,9400650,Control
66443,9400844,Control
66444,9400954,Unknown
66445,9401313,Unknown
66446,9401571,Control
66447,9401593,Control
66448,9401659,Unknown
66449,9401788,Test
66450,9402013,Control
66451,9402252,Test
66452,9402268,Control
66453,9402489,Unknown
66454,9402587,Control
66455,9402612,Test
66456,9402618,Test
66457,9402690,Test
66458,9402694,Control
66459,9402699,Control
66460,9403166,Test
66461,9403200,Control
66462,9403313,Control
66463,9403797,Control
66464,9403854,Test
66465,9403921,Control
66466,9404094,Control
66467,9404172,Control
66468,9404298,Control
66469,9404359,Control
66470,9404494,Test
66471,9404516,Control
66472,9404528,Test
66473,9404539,Control
66474,9404688,Control
66475,9404711,Test
66476,9404757,Unknown
66477,9404833,Unknown
66478,9404972,Test
66479,9405128,Test
66480,9405545,Control
66481,9405578,Control
66482,9405701,Unknown
66483,9405780,Test
66484,9405925,Control
66485,9405961,Control
66486,9406052,Control
66487,9406297,Control
66488,9406349,Control
66489,9406425,Test
66490,9406651,Test
66491,9406998,Test
66492,9407250,Test
66493,9407605,Unknown
66494,9407840,Unknown
66495,9408108,Control
66496,9408668,Unknown
66497,9408869,Control
66498,9408992,Test
66499,9409058,Test
66500,9409062,Control
66501,9409100,Unknown
66502,9409148,Test
66503,9409160,Control
66504,9409185,Unknown
66505,9409186,Unknown
66506,9409347,Test
66507,9409443,Control
66508,9409578,Test
66509,9409779,Test
66510,9409795,Test
66511,9409836,Control
66512,9409908,Control
66513,9410386,Unknown
66514,9410507,Control
66515,9410513,Test
66516,9410549,Test
66517,9410580,Control
66518,9410648,Control
66519,9410670,Test
66520,9410729,Unknown
66521,9410798,Control
66522,9411127,Test
66523,9411147,Test
66524,9411433,Test
66525,9411537,Test
66526,9411823,Test
66527,9411943,Control
66528,9412007,Control
66529,9412140,Control
66530,9412146,Test
66531,9412178,Unknown
66532,9412339,Control
66533,9412633,Test
66534,9412980,Unknown
66535,9413349,Test
66536,9413535,Unknown
66537,9413545,Unknown
66538,9413608,Control
66539,9413627,Test
66540,9413657,Unknown
66541,9413683,Control
66542,9413786,Control
66543,9414396,Control
66544,9414408,Unknown
66545,9414444,Unknown
66546,9414493,Test
66547,9414558,Test
